date,region,channel,customers,orders,revenue,marketing_spend
2026-08-23,West,Affiliate,295,18,1787.92,194.16
2026-08-24,East,Search,589,37,3497.31,353.63
2026-08-24,East,Social,679,29,3018.9,303.97
2026-08-24,East,Email,323,31,2448.39,97.61
2026-08-24,East,Affiliate,454,29,2599.85,205.39
2026-08-24,South,Search,545,33,2597.36,387.41
2026-08-24,South,Social,555,32,3008.7,318.44
2026-08-24,South,Email,309,33,2973.93,105.42
2026-08-24,South,Affiliate,377,36,2869.61,184.95
2026-08-24,North,Search,449,28,2579.21,376.43
2026-08-24,North,Social,554,23,1848.5,305.19
2026-08-24,North,Email,266,23,2074.45,104.75
2026-08-24,North,Affiliate,340,29,2870.93,193.27
2026-08-24,West,Search,428,23,1843.29,395.1
2026-08-24,West,Social,503,18,1288.87,334.84
2026-08-24,West,Email,236,21,1920.68,99.76
2026-08-24,West,Affiliate,298,23,2182.05,200.14
2026-08-25,East,Search,563,46,4416.52,364.57
2026-08-25,East,Social,600,25,1951.17,309.16
2026-08-25,East,Email,300,26,2726.78,97.78
2026-08-25,East,Affiliate,400,16,1386.88,199.57
2026-08-25,South,Search,501,31,2687.32,371.58
2026-08-25,South,Social,589,28,2247.98,323.36
2026-08-25,South,Email,285,15,1271.19,98.07
2026-08-25,South,Affiliate,355,22,1797.8,189.78
2026-08-25,North,Search,450,31,2884.3,383.91
2026-08-25,North,Social,495,19,1544.68,335.55
2026-08-25,North,Email,271,27,2349.96,99.96
2026-08-25,North,Affiliate,329,24,1950.69,187.87
2026-08-25,West,Search,451,23,2134.85,392.17
2026-08-25,West,Social,482,22,1992.81,305.69
2026-08-25,West,Email,243,25,2365.98,102.26
2026-08-25,West,Affiliate,290,25,2302.97,186.74
2026-08-26,East,Search,560,40,3190.11,362.96
2026-08-26,East,Social,655,26,2579.69,327.95
2026-08-26,East,Email,303,35,3125.23,105.9
2026-08-26,East,Affiliate,386,28,2545.56,197.12
2026-08-26,South,Search,505,31,2416.98,380.84
2026-08-26,South,Social,566,33,2994.91,334.48
2026-08-26,South,Email,287,23,2166.75,101.32
2026-08-26,South,Affiliate,362,22,1708.51,193.89
2026-08-26,North,Search,446,26,2211.17,374.56
2026-08-26,North,Social,489,18,1848.21,337.55
2026-08-26,North,Email,265,17,1533.31,105.03
2026-08-26,North,Affiliate,307,27,2191.2,193.62
2026-08-26,West,Search,428,32,2648.62,360.57
2026-08-26,West,Social,476,23,1911.06,314.52
2026-08-26,West,Email,259,23,2257.63,98.3
2026-08-26,West,Affiliate,344,22,1893.09,206.33
2026-08-27,East,Search,540,33,3022.69,381.87
2026-08-27,East,Social,634,34,2996.89,335.34
2026-08-27,East,Email,291,30,2798.86,95.94
2026-08-27,East,Affiliate,394,30,2942.39,196.67
2026-08-27,South,Search,490,36,3483.36,379.02
2026-08-27,South,Social,590,13,1437.7,335.48
2026-08-27,South,Email,268,27,2102.44,100.57
2026-08-27,South,Affiliate,371,22,2114.42,184.92
2026-08-27,North,Search,471,29,3000.23,370.59
2026-08-27,North,Social,529,30,2372.34,337.28
2026-08-27,North,Email,281,21,2048.8,102.93
2026-08-27,North,Affiliate,331,20,1953.07,206.12
2026-08-27,West,Search,442,26,2179.84,378.36
2026-08-27,West,Social,479,17,1479.3,321.4
2026-08-27,West,Email,228,17,1619.28,105.42
2026-08-27,West,Affiliate,334,28,2292.42,203.68
2026-08-28,East,Search,532,29,2676.05,366.78
2026-08-28,East,Social,673,22,2098.77,300.61
2026-08-28,East,Email,321,25,2201.05,106.41
2026-08-28,East,Affiliate,388,22,1580.66,186.27
2026-08-28,South,Search,499,32,2209.93,373.64
2026-08-28,South,Social,548,25,2213.13,308.46
2026-08-28,South,Email,287,27,2344.29,96.44
2026-08-28,South,Affiliate,369,29,2743.11,190.39
2026-08-28,North,Search,485,30,2734.03,363.86
2026-08-28,North,Social,580,10,904.0,321.92
2026-08-28,North,Email,276,21,2046.68,98.92
2026-08-28,North,Affiliate,344,27,2308.17,192.61
2026-08-28,West,Search,476,29,2771.28,378.3
2026-08-28,West,Social,472,15,1125.85,317.66
2026-08-28,West,Email,223,19,1857.57,106.5
2026-08-28,West,Affiliate,304,20,1706.15,191.46
2026-08-29,East,Search,562,31,2983.5,388.83
2026-08-29,East,Social,667,21,1940.88,327.16
2026-08-29,East,Email,316,35,3364.52,96.17
2026-08-29,East,Affiliate,389,32,3362.43,193.62
2026-08-29,South,Search,515,30,2633.36,389.11
2026-08-29,South,Social,562,36,3323.06,323.64
2026-08-29,South,Email,259,20,1854.52,99.36
2026-08-29,South,Affiliate,345,31,2880.67,201.28
2026-08-29,North,Search,480,33,2966.22,392.26
2026-08-29,North,Social,518,15,1366.79,313.97
2026-08-29,North,Email,274,31,2713.61,98.47
2026-08-29,North,Affiliate,313,13,1100.54,189.65
2026-08-29,West,Search,384,19,1737.7,364.23
2026-08-29,West,Social,464,12,1011.33,313.56
2026-08-29,West,Email,250,23,2115.6,103.17
2026-08-29,West,Affiliate,310,23,2099.9,196.47
2026-08-30,East,Search,567,40,4336.23,362.12
2026-08-30,East,Social,668,32,2591.57,299.98
2026-08-30,East,Email,319,32,2989.91,105.0
2026-08-30,East,Affiliate,411,30,2811.23,199.25
2026-08-30,South,Search,499,19,1874.58,357.18
2026-08-30,South,Social,570,18,1604.83,331.08
2026-08-30,South,Email,343,19,1739.55,105.47
2026-08-30,South,Affiliate,380,22,2131.17,183.4
2026-08-30,North,Search,431,29,2649.38,381.85
2026-08-30,North,Social,529,22,2040.47,301.21
2026-08-30,North,Email,253,31,2872.54,100.7
2026-08-30,North,Affiliate,324,28,2291.34,194.59
2026-08-30,West,Search,419,11,1021.48,365.14
2026-08-30,West,Social,484,18,1631.99,317.52
2026-08-30,West,Email,259,23,1825.21,97.07
2026-08-30,West,Affiliate,317,25,2292.22,186.68
2026-08-31,East,Search,549,30,2737.37,386.42
2026-08-31,East,Social,636,19,1605.28,311.6
2026-08-31,East,Email,317,35,3075.78,100.78
2026-08-31,East,Affiliate,402,30,2802.35,194.67
2026-08-31,South,Search,507,27,2274.78,362.55
2026-08-31,South,Social,572,15,1383.95,318.31
2026-08-31,South,Email,295,20,1884.76,95.04
2026-08-31,South,Affiliate,332,19,1592.48,194.67
2026-08-31,North,Search,475,30,2537.05,378.23
2026-08-31,North,Social,564,20,2005.75,325.06
2026-08-31,North,Email,258,21,1909.2,103.08
2026-08-31,North,Affiliate,307,21,1871.35,182.46
2026-08-31,West,Search,420,28,2734.71,387.82
2026-08-31,West,Social,532,30,2935.42,312.92
2026-08-31,West,Email,210,22,2114.72,101.19
2026-08-31,West,Affiliate,298,19,1620.75,199.24
2026-09-01,East,Search,665,35,3522.84,376.15
2026-09-01,East,Social,752,30,2350.99,327.65
2026-09-01,East,Email,382,40,3681.8,100.01
2026-09-01,East,Affiliate,464,35,3203.74,186.64
2026-09-01,South,Search,592,33,2584.86,375.78
2026-09-01,South,Social,681,25,2250.87,329.36
2026-09-01,South,Email,349,37,3363.76,106.2
2026-09-01,South,Affiliate,393,21,1849.26,193.16
2026-09-01,North,Search,591,32,2526.95,366.18
2026-09-01,North,Social,587,12,1030.52,313.98
2026-09-01,North,Email,290,21,1968.04,96.3
2026-09-01,North,Affiliate,343,26,2352.28,183.6
2026-09-01,West,Search,484,26,2653.03,356.05
2026-09-01,West,Social,540,26,2171.85,304.08
2026-09-01,West,Email,262,22,1907.81,96.62
2026-09-01,West,Affiliate,348,18,1718.66,197.9
2026-09-02,East,Search,581,30,2717.26,359.23
2026-09-02,East,Social,627,24,2283.11,309.74
2026-09-02,East,Email,311,32,2918.65,98.78
2026-09-02,East,Affiliate,404,31,2575.03,183.39
2026-09-02,South,Search,485,37,3578.76,384.33
2026-09-02,South,Social,576,27,2313.66,330.07
2026-09-02,South,Email,305,27,2584.54,96.5
2026-09-02,South,Affiliate,344,19,1894.84,199.83
2026-09-02,North,Search,447,29,2675.78,389.51
2026-09-02,North,Social,514,18,1645.22,313.47
2026-09-02,North,Email,241,21,1997.59,97.5
2026-09-02,North,Affiliate,327,25,2524.04,198.46
2026-09-02,West,Search,406,24,2150.88,371.13
2026-09-02,West,Social,472,19,1834.11,329.04
2026-09-02,West,Email,217,20,1916.05,94.81
2026-09-02,West,Affiliate,287,15,1424.35,192.2
2026-09-03,East,Search,581,35,3175.91,362.83
2026-09-03,East,Social,639,23,2336.72,318.7
2026-09-03,East,Email,308,29,2609.12,101.6
2026-09-03,East,Affiliate,367,28,2460.29,185.49
2026-09-03,South,Search,484,30,2685.66,370.52
2026-09-03,South,Social,580,19,1820.48,323.08
2026-09-03,South,Email,280,20,2073.72,100.21
2026-09-03,South,Affiliate,365,23,2208.84,191.52
2026-09-03,North,Search,420,30,2511.62,369.9
2026-09-03,North,Social,549,24,1860.31,331.88
2026-09-03,North,Email,265,19,1945.87,95.26
2026-09-03,North,Affiliate,348,31,3219.29,197.06
2026-09-03,West,Search,406,15,1546.81,357.77
2026-09-03,West,Social,432,19,1330.58,312.86
2026-09-03,West,Email,218,13,1129.85,98.04
2026-09-03,West,Affiliate,293,21,1885.21,197.53
2026-09-04,East,Search,571,33,3204.99,345.77
2026-09-04,East,Social,661,36,3247.47,297.27
2026-09-04,East,Email,314,31,2646.97,106.61
2026-09-04,East,Affiliate,390,23,2037.13,188.13
2026-09-04,South,Search,498,17,1507.59,355.26
2026-09-04,South,Social,593,27,2588.98,326.07
2026-09-04,South,Email,284,19,2027.97,98.94
2026-09-04,South,Affiliate,346,29,2914.49,183.24
2026-09-04,North,Search,466,19,1772.83,348.77
2026-09-04,North,Social,505,22,2049.7,319.68
2026-09-04,North,Email,260,21,1805.38,104.63
2026-09-04,North,Affiliate,367,28,2215.75,193.91
2026-09-04,West,Search,422,26,2658.29,383.72
2026-09-04,West,Social,463,11,1042.91,301.48
2026-09-04,West,Email,234,22,1871.43,96.12
2026-09-04,West,Affiliate,304,19,1772.01,186.53
2026-09-05,East,Search,575,43,3847.15,373.3
2026-09-05,East,Social,596,25,2258.01,302.61
2026-09-05,East,Email,301,32,2839.72,100.7
2026-09-05,East,Affiliate,384,26,2368.17,190.83
2026-09-05,South,Search,522,30,2832.26,364.11
2026-09-05,South,Social,554,24,2111.01,326.87
2026-09-05,South,Email,275,18,1544.23,100.78
2026-09-05,South,Affiliate,378,36,3469.75,200.37
2026-09-05,North,Search,468,19,1750.03,386.3
2026-09-05,North,Social,564,14,1165.09,327.97
2026-09-05,North,Email,258,27,2219.25,96.86
2026-09-05,North,Affiliate,343,16,1628.96,189.45
2026-09-05,West,Search,400,22,1961.1,367.09
2026-09-05,West,Social,474,19,1775.67,297.57
2026-09-05,West,Email,217,23,1866.99,94.58
2026-09-05,West,Affiliate,283,25,1946.83,187.56
2026-09-06,East,Search,558,29,2637.08,346.86
2026-09-06,East,Social,624,33,2853.89,318.33
2026-09-06,East,Email,295,25,2238.78,105.43
2026-09-06,East,Affiliate,379,38,3417.59,196.71
2026-09-06,South,Search,520,24,2043.0,352.3
2026-09-06,South,Social,541,20,1740.83,318.21
2026-09-06,South,Email,262,30,2584.36,101.31
2026-09-06,South,Affiliate,351,16,1480.37,185.59
2026-09-06,North,Search,429,20,1800.46,358.49
2026-09-06,North,Social,526,20,1704.35,303.92
2026-09-06,North,Email,256,25,1930.9,106.07
2026-09-06,North,Affiliate,339,21,1718.34,191.87
2026-09-06,West,Search,367,22,1708.83,346.89
2026-09-06,West,Social,474,12,1042.4,327.77
2026-09-06,West,Email,243,27,2193.98,103.97
2026-09-06,West,Affiliate,286,22,2142.72,188.6
2026-09-07,East,Search,522,25,2419.58,387.55
2026-09-07,East,Social,672,29,2511.81,311.52
2026-09-07,East,Email,327,39,3639.83,105.6
2026-09-07,East,Affiliate,427,25,1704.37,181.25
2026-09-07,South,Search,487,33,2817.77,370.17
2026-09-07,South,Social,612,24,2036.18,328.47
2026-09-07,South,Email,291,35,2653.81,102.74
2026-09-07,South,Affiliate,320,19,1741.08,189.02
2026-09-07,North,Search,412,27,2947.04,370.66
2026-09-07,North,Social,527,20,1688.04,305.9
2026-09-07,North,Email,259,24,2239.97,96.18
2026-09-07,North,Affiliate,321,17,1564.24,187.82
2026-09-07,West,Search,414,24,2661.81,376.01
2026-09-07,West,Social,464,15,1385.73,325.31
2026-09-07,West,Email,238,19,1643.63,105.69
2026-09-07,West,Affiliate,319,22,2057.12,192.47
2026-09-08,East,Search,564,41,3462.71,356.72
2026-09-08,East,Social,611,23,2136.36,303.0
2026-09-08,East,Email,333,35,3454.25,105.66
2026-09-08,East,Affiliate,375,22,1861.12,187.07
2026-09-08,South,Search,486,20,1751.07,355.12
2026-09-08,South,Social,592,23,1980.6,331.16
2026-09-08,South,Email,278,26,2674.99,103.94
2026-09-08,South,Affiliate,338,20,1793.61,198.9
2026-09-08,North,Search,458,41,3370.38,371.3
2026-09-08,North,Social,523,10,913.72,316.93
2026-09-08,North,Email,250,22,2203.02,94.38
2026-09-08,North,Affiliate,328,21,1692.29,190.62
2026-09-08,West,Search,435,20,1598.08,359.44
2026-09-08,West,Social,504,21,1898.93,308.23
2026-09-08,West,Email,233,27,2485.56,101.75
2026-09-08,West,Affiliate,282,18,1905.56,187.72
2026-09-09,East,Search,563,33,2948.44,351.44
2026-09-09,East,Social,658,32,3058.46,299.49
2026-09-09,East,Email,345,25,2316.46,94.28
2026-09-09,East,Affiliate,385,32,3161.13,193.96
2026-09-09,South,Search,482,29,2672.99,375.93
2026-09-09,South,Social,553,26,2446.91,312.28
2026-09-09,South,Email,275,23,2122.19,97.66
2026-09-09,South,Affiliate,379,36,3361.84,183.83
2026-09-09,North,Search,456,29,2742.82,377.69
2026-09-09,North,Social,504,19,1563.33,306.96
2026-09-09,North,Email,275,20,2380.51,96.52
2026-09-09,North,Affiliate,323,22,1937.98,201.96
2026-09-09,West,Search,426,27,2174.19,358.31
2026-09-09,West,Social,485,22,2054.57,317.66
2026-09-09,West,Email,243,15,1183.76,96.51
2026-09-09,West,Affiliate,296,17,1720.58,181.04
2026-09-10,East,Search,570,31,3268.43,347.9
2026-09-10,East,Social,635,19,1856.51,302.83
2026-09-10,East,Email,306,31,3203.72,100.1
2026-09-10,East,Affiliate,389,21,1925.68,200.93
2026-09-10,South,Search,486,28,2494.9,355.02
2026-09-10,South,Social,557,26,2457.42,322.35
2026-09-10,South,Email,288,28,2498.9,98.08
2026-09-10,South,Affiliate,356,19,1742.69,191.46
2026-09-10,North,Search,484,15,1157.31,379.73
2026-09-10,North,Social,554,33,3126.04,300.17
2026-09-10,North,Email,249,33,3085.55,102.51
2026-09-10,North,Affiliate,356,22,2163.09,185.99
2026-09-10,West,Search,405,21,1542.15,383.73
2026-09-10,West,Social,470,15,1505.16,314.04
2026-09-10,West,Email,216,15,1194.1,99.57
2026-09-10,West,Affiliate,276,18,1619.14,191.09
2026-09-11,East,Search,562,38,3600.43,343.39
2026-09-11,East,Social,617,26,2261.7,296.97
2026-09-11,East,Email,304,29,2814.54,93.84
2026-09-11,East,Affiliate,366,32,2948.64,188.52
2026-09-11,South,Search,490,24,1945.17,356.97
2026-09-11,South,Social,587,21,1633.54,319.61
2026-09-11,South,Email,287,23,2140.02,97.32
2026-09-11,South,Affiliate,373,25,2242.74,190.75
2026-09-11,North,Search,445,24,1961.8,380.07
2026-09-11,North,Social,500,18,1719.81,317.1
2026-09-11,North,Email,259,26,2542.6,94.34
2026-09-11,North,Affiliate,304,20,2159.77,199.05
2026-09-11,West,Search,416,25,2173.87,379.17
2026-09-11,West,Social,479,15,1228.99,321.48
2026-09-11,West,Email,247,27,2154.54,99.05
2026-09-11,West,Affiliate,265,18,1908.04,190.22
2026-09-12,East,Search,555,29,2928.87,376.58
2026-09-12,East,Social,656,27,2502.87,325.43
2026-09-12,East,Email,331,35,3420.16,98.6
2026-09-12,East,Affiliate,360,27,2511.36,197.85
2026-09-12,South,Search,508,30,2683.04,347.06
2026-09-12,South,Social,555,27,2734.68,300.81
2026-09-12,South,Email,294,25,2161.04,102.37
2026-09-12,South,Affiliate,345,25,2603.94,195.73
2026-09-12,North,Search,457,33,3001.6,377.23
2026-09-12,North,Social,505,14,1187.17,326.96
2026-09-12,North,Email,270,17,1675.58,94.29
2026-09-12,North,Affiliate,344,19,1880.31,199.41
2026-09-12,West,Search,395,23,2166.23,346.6
2026-09-12,West,Social,452,16,1686.02,306.49
2026-09-12,West,Email,245,27,2453.47,101.66
2026-09-12,West,Affiliate,300,25,2738.74,190.91
2026-09-13,East,Search,573,30,2779.28,353.74
2026-09-13,East,Social,633,28,2551.21,316.86
2026-09-13,East,Email,295,31,2718.41,93.76
2026-09-13,East,Affiliate,389,32,2941.81,192.39
2026-09-13,South,Search,473,17,1644.66,374.03
2026-09-13,South,Social,565,28,2559.99,299.76
2026-09-13,South,Email,291,18,1786.12,105.48
2026-09-13,South,Affiliate,384,31,3076.15,200.9
2026-09-13,North,Search,486,28,2159.74,370.89
2026-09-13,North,Social,507,19,1745.22,307.24
2026-09-13,North,Email,261,26,2434.82,98.43
2026-09-13,North,Affiliate,327,21,1735.67,201.61
2026-09-13,West,Search,421,21,1946.99,359.89
2026-09-13,West,Social,478,20,1789.2,308.39
2026-09-13,West,Email,257,20,2051.25,102.61
2026-09-13,West,Affiliate,294,18,1697.46,200.81
2026-09-14,East,Search,557,27,2703.45,384.27
2026-09-14,East,Social,625,23,2000.24,319.1
2026-09-14,East,Email,295,29,2395.59,105.2
2026-09-14,East,Affiliate,402,28,2739.08,179.88
2026-09-14,South,Search,514,20,1854.88,375.46
2026-09-14,South,Social,626,17,1680.02,318.98
2026-09-14,South,Email,278,29,2530.77,96.55
2026-09-14,South,Affiliate,331,26,2106.13,183.82
2026-09-14,North,Search,463,26,2194.5,372.64
2026-09-14,North,Social,495,12,1031.96,328.64
2026-09-14,North,Email,267,25,2121.92,96.84
2026-09-14,North,Affiliate,314,13,1034.64,188.35
2026-09-14,West,Search,393,20,1892.2,367.36
2026-09-14,West,Social,498,13,1305.36,322.66
2026-09-14,West,Email,239,17,1694.89,100.22
2026-09-14,West,Affiliate,292,25,2104.68,187.43
2026-09-15,East,Search,632,39,3849.5,359.57
2026-09-15,East,Social,733,27,2546.83,327.6
2026-09-15,East,Email,325,37,3361.7,98.22
2026-09-15,East,Affiliate,440,25,2299.63,185.72
2026-09-15,South,Search,583,40,3207.76,362.72
2026-09-15,South,Social,616,23,1895.44,312.46
2026-09-15,South,Email,334,39,2863.34,94.09
2026-09-15,South,Affiliate,399,33,3069.33,190.34
2026-09-15,North,Search,545,25,2229.29,347.79
2026-09-15,North,Social,626,24,2044.15,324.93
2026-09-15,North,Email,292,25,2198.37,95.46
2026-09-15,North,Affiliate,374,24,2253.65,201.68
2026-09-15,West,Search,516,28,2543.8,365.81
2026-09-15,West,Social,547,18,1506.58,329.76
2026-09-15,West,Email,265,22,1963.14,97.04
2026-09-15,West,Affiliate,359,26,2435.87,199.34
2026-09-16,East,Search,550,26,2402.61,373.1
2026-09-16,East,Social,636,23,2321.56,318.49
2026-09-16,East,Email,296,22,1995.12,102.83
2026-09-16,East,Affiliate,399,30,2851.09,180.05
2026-09-16,South,Search,527,29,2871.35,351.59
2026-09-16,South,Social,571,19,1785.64,310.09
2026-09-16,South,Email,274,26,2459.12,97.12
2026-09-16,South,Affiliate,357,19,1950.97,183.73
2026-09-16,North,Search,465,17,1410.54,347.18
2026-09-16,North,Social,559,23,2191.28,317.09
2026-09-16,North,Email,272,26,2306.54,96.26
2026-09-16,North,Affiliate,332,24,2268.58,189.41
2026-09-16,West,Search,421,28,2351.0,374.94
2026-09-16,West,Social,508,25,2335.88,323.35
2026-09-16,West,Email,213,21,1812.46,99.99
2026-09-16,West,Affiliate,247,9,769.55,194.81
2026-09-17,East,Search,543,24,2204.7,364.84
2026-09-17,East,Social,617,26,2526.83,306.55
2026-09-17,East,Email,294,26,2518.39,103.55
2026-09-17,East,Affiliate,352,23,2378.68,198.43
2026-09-17,South,Search,494,31,3031.91,381.97
2026-09-17,South,Social,574,20,2128.7,307.28
2026-09-17,South,Email,268,33,2860.18,101.61
2026-09-17,South,Affiliate,355,20,1668.74,191.75
2026-09-17,North,Search,428,23,2246.1,343.22
2026-09-17,North,Social,497,31,2725.05,293.63
2026-09-17,North,Email,271,19,1537.92,95.15
2026-09-17,North,Affiliate,300,21,1839.01,189.14
2026-09-17,West,Search,406,38,3101.6,382.71
2026-09-17,West,Social,438,20,1696.18,315.36
2026-09-17,West,Email,234,32,2534.31,103.23
2026-09-17,West,Affiliate,308,17,1684.33,192.8
2026-09-18,East,Search,531,45,3606.33,372.86
2026-09-18,East,Social,615,16,1428.18,299.47
2026-09-18,East,Email,319,22,2017.27,95.26
2026-09-18,East,Affiliate,382,30,2468.71,198.07
2026-09-18,South,Search,490,41,3729.58,353.34
2026-09-18,South,Social,547,18,1694.44,325.32
2026-09-18,South,Email,271,24,2327.6,96.46
2026-09-18,South,Affiliate,368,19,1717.06,185.16
2026-09-18,North,Search,425,14,1101.64,343.46
2026-09-18,North,Social,504,18,1899.12,304.75
2026-09-18,North,Email,222,21,1765.48,103.39
2026-09-18,North,Affiliate,330,22,1807.69,197.16
2026-09-18,West,Search,396,23,2003.39,340.95
2026-09-18,West,Social,481,16,1445.53,292.94
2026-09-18,West,Email,228,31,2873.99,97.26
2026-09-18,West,Affiliate,304,22,2145.6,193.53
2026-09-19,East,Search,510,30,3161.78,350.63
2026-09-19,East,Social,570,22,1823.24,297.31
2026-09-19,East,Email,310,22,1955.46,103.76
2026-09-19,East,Affiliate,362,26,2563.25,192.79
2026-09-19,South,Search,495,27,2149.22,382.95
2026-09-19,South,Social,546,18,1367.35,296.5
2026-09-19,South,Email,265,19,1753.66,94.32
2026-09-19,South,Affiliate,332,20,1819.9,190.74
2026-09-19,North,Search,446,28,2444.76,363.33
2026-09-19,North,Social,497,26,2130.83,321.6
2026-09-19,North,Email,243,19,1930.28,102.03
2026-09-19,North,Affiliate,309,22,1910.63,183.98
2026-09-19,West,Search,411,23,2315.42,365.6
2026-09-19,West,Social,461,16,1448.33,327.07
2026-09-19,West,Email,230,19,1303.43,101.77
2026-09-19,West,Affiliate,269,23,1912.3,183.73
2026-09-20,East,Search,561,27,2569.14,368.54
2026-09-20,East,Social,635,28,2548.32,309.73
2026-09-20,East,Email,318,27,2845.93,99.33
2026-09-20,East,Affiliate,397,28,2547.66,197.2
2026-09-20,South,Search,434,28,3034.04,359.15
2026-09-20,South,Social,563,21,1629.76,322.4
2026-09-20,South,Email,311,28,2566.21,93.46
2026-09-20,South,Affiliate,336,24,2161.82,181.46
2026-09-20,North,Search,426,26,2000.32,347.16
